Outward,lat,lon
DG7,55.02665527369827,271543.5160427808
DG8,54.92306268085106,238795.15122470714
DG9,54.87844937568455,206167.8247535597
DH1,54.8049157437408,428270.7298624754
DH2,54.85994509758898,425872.0390355913
DH3,54.86980199285076,427760.99195710453
DH4,54.889958624689314,432829.995854063
DH5,54.82457645833334,435058.5104166667
DH6,54.75314315922493,434500.55602358887
DH7,54.78961873547505,421874.6117566644
DH8,54.853265289066975,410859.9278763595
DH9,54.86789542194092,418648.7405063291
DH97,54.7863275,428698.0
DH98,54.887339999999995,426505.3333333333
DH99,54.78794741935484,429016.77419354836
DL1,54.52830277587052,429783.3442864149
DL10,54.41322508865248,419567.00531914894
DL11,54.43910238289205,408450.5926680244
DL12,54.570135390804595,401350.116091954
DL13,54.71681623012161,403220.6454630496
DL14,54.65339010037641,420097.47114178166
DL15,54.70971281829419,417551.0729295426
DL16,54.699041890166036,425631.4878671775
DL17,54.680937507987224,429551.03674121405
DL2,54.52810379310345,426631.6997971602
DL3,54.53115428664073,427983.7814526589
DL4,54.63085463013699,422974.2821917808
DL5,54.940115057983945,427410.60916442046
DL6,54.36758258104738,439383.02618453867
DL7,54.33683380855397,433989.183299389
DL8,54.29457052352049,414245.57435508346
DL9,54.3761376744186,418905.36627906974
DL98,54.52752,428594.0
DN1,53.52041654228856,458510.0422885572
DN10,53.42639460526316,470503.5833333333
DN11,53.44931913043479,460974.00808897876
DN12,53.483219167785236,451615.0899328859
DN14,53.93458403328439,470335.6930644368
DN15,53.60938827535159,489259.0792005922
DN16,53.568376145952115,490165.28164196125
DN17,53.573451398230084,485943.4150442478
DN18,53.68211081858407,502754.6836283186
DN19,53.684549416058395,508019.70802919706
DN2,53.532948565517245,459472.88137931033
DN20,53.72049058479532,499226.8016431925
DN21,53.41702261154075,485811.1808447353
DN22,53.3250557987013,471355.2103896104
DN3,53.54381142369021,462096.784738041
DN31,53.57096863727455,526955.7264529058
DN32,53.61377755168662,527854.0479302832
DN33,53.54056761217948,526093.1506410256
DN34,53.55811197132616,525156.4247311827
DN35,53.555569237029495,530073.0742624619
DN36,53.51303806362379,530037.5214384509
DN37,53.55005727630285,522759.802359882
DN38,53.560386585365855,506279.57723577233
DN39,53.616933829787236,510578.3262411347
DN4,53.50597927561837,458317.2879858657
DN40,53.621613402889245,517585.26324237563
DN41,53.584796366906474,519579.10431654676
DN5,53.53677439728353,455026.9932088285
DN55,53.51294016666667,458074.1
DN6,53.594750866533865,454561.1394422311
DN7,53.58002119440915,465164.0177890724
DN8,53.61451904013961,469123.1151832461
DN9,53.50537400230681,472648.0553633218
DT1,52.13196183246073,368706.69811320753
DT10,51.022617321739126,376808.2717770035
DT11,51.856978292329956,387444.7186115214
DT2,50.74830059505409,368409.1174652241
DT3,50.64031522867738,367057.8553770087
DT4,51.10310028628495,367323.0551445864
DT5,50.549390072463765,368723.4758454106
DT6,50.77877772244898,345443.3243464052
DT7,50.72926142011834,333345.8402366864
DT8,50.81502018315018,346684.09523809527
DT9,50.942645492957745,363809.4788732394
DY1,52.515053662551445,393702.7851851852
DY10,52.38679596439169,384507.90356083086
DY11,53.27754,382387.53454545455
DY12,52.918501703910614,378117.62005649717
DY13,52.33728192391305,380964.0717391304
DY14,52.380891075581395,369063.43459302327
DY2,52.497587357723575,394488.7967479675
DY3,52.52978059957174,391357.95717344753
DY4,52.607128771790805,396397.47063492064
DY5,52.82518083668543,391759.4173419773
DY6,52.73023089581305,388945.98043052835
DY7,52.46458426008969,385260.4282511211
DY8,53.17727747533372,389655.12728344137
DY9,52.43751701086956,391655.8505434783
E1,51.51627338088919,534682.4061048441
E10,52.57499553246753,537820.7603890363
E11,52.57232697146563,539516.6562913908
E12,52.59157689932886,542275.2537722908
E13,51.92804643298969,540624.9178794179
E14,51.50764052756172,537477.3189042949
E15,52.311040285714284,538817.0283592168
E16,52.141562113543095,540385.4074844075
E17,51.586387801521184,537261.4125316914
E18,52.60255365126676,540410.493150685
E1W,53.99252889352819,534769.6369636963
E2,52.03730507076923,534512.3930348259
E20,51.546257239999996,538025.676
E22,57.56357375,537455.7142857143
E3,52.125167407635466,537058.2344139651
E4,52.452382067216234,538341.8161290323
E5,52.210110528967256,534954.5268085107
E6,51.525209235000005,542670.236
E7,52.305358169273234,540579.0635514018
E77,51.51395,534081.0
E8,51.54108991084696,534297.3885586924
E9,52.21580551020408,535536.2944496707
E98,51.50861,534445.5789473684
EC1A,51.52025130645161,531613.1096774193
EC1M,51.52140089184061,531668.4193548387
EC1N,51.52002643968872,531287.1420233463
EC1P,51.5245694,531072.97
EC1R,51.52450820689655,531286.1465517242
EC1V,51.52651662547529,531951.6226235741
EC1Y,51.523061188340805,532370.33632287
EC2A,51.52313322404371,532746.8142076503
EC2M,51.518414289185905,532842.7982989064
EC2N,51.51597753787879,532802.6401515151
EC2P,51.52413063157895,531170.8105263158
EC2R,51.516315665722374,532496.5240793201
EC2V,51.515839824561404,532284.7061403509
EC2Y,51.51998044067797,532176.3627118644
EC3A,51.51495165354331,533184.3897637795
EC3B,51.51403,533200.0
EC3M,51.512242604166666,533072.8333333334
EC3N,51.51266068877551,533345.7117346938
EC3P,51.522963839999996,531342.904
EC3R,51.51122217171717,533012.0479797979
EC3V,51.513341037463974,532848.734870317
EC4A,51.51589972762646,531333.1089494163
EC4M,51.514883994169104,531895.9241982508
EC4N,51.51335666666666,532419.1693548387
EC4P,51.52334232876712,531164.1095890411
EC4R,51.51142897435897,532520.2051282051
EC4V,51.51263401376147,531925.756880734
EC4Y,51.513670802919705,531325.1411192215
EC50,51.52451,531070.0
EC88,51.52448985915493,533356.8873239437
EH1,56.12410500650195,325656.5574412533
EH10,55.99749842512909,324431.0456896552
EH11,55.933365161787364,321921.0138674884
EH12,55.99017818788216,320397.5570395103
EH13,55.90860464285714,322422.046875
EH14,55.94601085536547,320048.57587548636
EH15,55.9471522046285,330585.1717417783
EH16,55.998343956043946,328178.8797629128
EH17,55.90570848297213,328622.1068111455
EH18,55.876598467741935,329922.46774193546
EH19,56.05790338235295,330979.99156118144
EH2,55.95322462986198,325134.76286072773
EH20,55.87865559859155,327918.54225352115
EH21,55.93870768888889,334750.8277777778
EH22,55.8860780489671,333659.92119357304
EH23,55.840990938416425,334233.504398827
EH24,55.85112261904762,329018.38095238095
EH25,56.123289161676645,326395.8493975904
EH26,55.833667281249994,323453.5875
EH27,55.890225862068974,311071.8735632184
EH28,56.16654135135135,312326.8804347826
EH29,55.95683115942029,312955.3333333333
EH3,56.55317797270955,324834.1930171278
EH30,55.982994393063585,313710.78612716764
EH31,56.03750902654867,348975.98230088496
EH32,56.03752809061489,340720.08914100484
EH33,55.94150164079822,341089.0798226164
EH34,55.910405204081634,344731.887755102
EH35,55.91107756410256,341051.6794871795
EH36,55.855444545454546,346618.36363636365
EH37,55.863453904761904,339621.09523809527
EH38,55.78517466666666,339777.0
EH39,56.137410162601626,354458.8187372709
EH4,56.17564161900572,321697.06100795756
EH40,55.9902324,359462.6
EH41,55.94957533697632,351467.7067395264
EH42,58.81600591448931,367384.56091370556
EH43,55.623862413793105,336392.7931034483
EH44,55.62098080645161,332684.0967741936
EH45,55.75380887387387,325203.51015801355
EH46,55.734741496062995,315807.47244094487
EH47,55.86058196125908,295894.004842615
EH48,56.24334573043478,296244.70201577566
EH49,56.366494,300045.01964285714
EH5,55.974704974424554,323987.72506393865
EH51,56.45947362525458,300025.83127572015
EH52,55.93683555718475,307074.4721407625
EH53,55.895140691642645,308099.46397694526
EH54,55.89171075035063,304725.54558204766
EH55,55.84860165605096,301567.821656051
EH6,56.15007949221394,326837.5282121006
EH7,55.997271079014446,327457.52040816325
EH77,100.0,
EH8,55.94995625162127,327263.70817120624
EH9,56.285790240000004,325934.4932795699
EH91,55.927167600000004,319448.76
EH95,55.97861,321876.0
EH99,55.951883333333335,325491.6666666667
EN1,51.65326429829712,533567.553141515
EN10,51.74086429541596,536728.0237691002
EN11,51.76371166522116,537460.6808326106
EN2,51.658549882845186,532087.1313807531
EN3,51.65794777931034,535569.2489655173
EN4,51.648300266666666,527251.5688888889
EN5,51.67474974190006,525322.0818681319
EN6,51.6990452466991,525899.3342599027
EN7,51.708553706624606,533783.1214511041
EN77,100.0,
EN8,51.69589867627786,536035.9593709044
EN9,51.694742953249715,539062.6453819841
EX1,50.72728635278515,293672.1856763926
EX10,50.69187139086294,312104.7543147208
EX11,50.74715730964467,309191.3274111675
EX12,50.95232006644518,323766.34557595995
EX13,50.773911307053936,327815.5798755187
EX14,50.89261771491958,315533.18944444443
EX15,50.87540197707737,305332.0152817574
EX16,50.92042082208589,295288.4061349693
EX17,50.85225417021277,280246.56814310054
EX18,50.90163220720721,267437.4324324324
EX19,50.875621395348844,259493.34108527133
EX2,50.710836557029175,293109.05835543765
EX20,50.75098510569106,257948.09024390244
EX21,50.80341022151899,244472.03481012658
EX22,50.82653349344978,233389.4002911208
EX23,50.88316159952607,221636.3024911032
EX24,50.73747261410789,323382.4439834025
EX3,50.99379513595166,296943.24012158054
EX31,51.08518811165846,255239.16584564862
EX32,51.073416192541195,258039.8005203816
EX33,51.112636800000004,248452.60235294118
EX34,51.540014633294525,252773.9062133646
EX35,51.22473549019608,272343.8169934641
EX36,51.017090429447855,273725.0940695297
EX37,50.97925325791855,262809.1900452489
EX38,51.830168041237116,248973.6587926509
EX39,51.01608775717703,242834.9437799043
EX4,50.73032980614658,292382.8926713948
EX5,50.754838362264145,298847.83245283016
EX6,50.79030785631518,287580.76074332173
EX7,50.978973227344994,295946.921474359
EX8,51.1070034833795,300861.97972027975
EX9,51.24688995073892,306495.246882793
FK1,55.988983868954755,288264.03744149767
FK10,56.114994850948506,289203.2113821138
FK11,56.14992219512195,285096.8780487805
FK12,56.152090598802396,288186.4910179641
FK13,56.15015932692308,291850.21153846156
FK14,56.16396848484848,296646.72222222225
FK15,56.19985752642706,278966.8689217759
FK16,56.1910409,272325.58
FK17,56.24048079268293,262546.6951219512
FK18,56.31614,256817.44444444444
FK19,56.37333771428572,257351.3142857143
FK2,56.00532372226199,290465.9627773801
FK20,56.40738321428571,239016.17857142858
FK21,56.46616339285714,257108.57142857142
FK3,56.01200832,292837.2352
FK4,55.99754910256411,281123.6384615385
FK5,56.02558803738318,286626.21495327103
FK6,56.0217098156682,280777.2834101383
FK7,56.09957353581142,280770.36718041706
FK8,56.129017721518984,273688.90678941313
FK9,56.14156119626168,279476.7813084112
FY0,53.75464,333625.28571428574
FY1,53.8161999778516,331071.35714285716
FY2,53.84441393939394,331660.3318903319
FY3,53.82114840271055,332776.2507260407
FY4,54.10852971917808,332231.14344827586
FY5,54.36294694297082,332766.4021447721
FY6,53.865097347130764,335640.68861712137
FY7,54.02157272209567,332749.03538812784
FY8,53.77511589266738,333689.65071770333
G1,55.931966510121455,259331.22384428224
G11,55.98103633373934,255357.452991453
G12,55.87966875912409,256089.4921793535
G13,55.892693456014364,253309.49910233394
G14,55.8802050084317,253038.04047217537
G15,55.910360600343054,252143.94511149227
G2,56.60246960180995,258917.79843534285
G20,55.92071442675159,257360.65258964142
G21,55.880469707602344,261047.62183235868
G22,55.88956010324483,259219.27286135693
G23,55.90249439759037,257224.7048192771
G3,55.907632563143125,258034.86423220974
G31,55.895446125,261819.66756032172
G32,55.848623631921825,264468.5024429967
G33,55.903698827964355,264634.6783264746
G34,55.86790967455621,267890.2218934911
G4,55.86811500758725,259224.72837632778
G40,55.84725970691676,261060.52286049238
G41,55.83865249208861,257219.33860759492
G42,55.99581717291857,258629.25436179983
G43,55.81859021505376,256453.0788530466
G44,55.86723064903846,258614.706377858
G45,56.208198515981735,260131.31566820276
G46,56.73194753410284,255506.12004287244
G5,56.07979069645204,258987.47291941877
G51,55.85742717481359,255315.3595691798
G52,55.84966425788497,252762.36920222634
G53,55.82079496666667,252727.81555555554
G58,55.8582136,258670.0
G59,100.0,
G60,56.32759506976745,247508.47887323942
G61,55.91921599423631,254481.29875120078
G62,55.94255493150685,255159.40410958903
G63,56.042612459999994,252385.83
G64,55.91093320128479,261456.18950749465
G65,56.091411382113826,269066.32472826086
G66,56.61937682723186,265539.19178082194
G67,55.9917131840796,276093.4940239044
G68,55.95323816933639,274539.99313501146
G69,55.91305713414634,268551.4385353095
G70,55.950052727272734,275982.7272727273
G71,55.860214420415225,270035.9619047619
G72,55.80476879944483,266548.65718251216
G73,55.82193736882716,261874.88348765433
G74,55.832187886297376,263447.8627737226
G75,55.794519871668314,262199.44367588934
G76,55.7783674871134,257508.90206185568
G77,55.82575794811321,253824.78512396695
G78,55.7935095147929,249098.5029585799
G79,55.771,260640.0
G80,55.86863,259811.0
G81,55.911887695962,249646.06096595406
G82,56.91389438212928,239412.10787172013
G83,56.01138789539228,238813.18555417185
G84,56.013732291853174,228398.54700089525
G9,68.2254312,259789.0
G90,55.86912256410257,259887.33333333334
GIR,100.0,
GL1,52.20077511323003,383149.9867947179
GL10,51.74517913793103,380493.5327586207
GL11,51.816684455825865,375376.3324775353
GL12,52.21430500866551,373402.3403508772
GL13,51.69287454225352,368740.77464788733
GL14,51.875080280046674,366698.2067757009
GL15,51.784727058212056,362186.01040582726
GL16,51.79536238831615,357796.058419244
GL17,51.85493013020834,365104.3333333333
GL18,51.939744490861614,371673.0704960835
GL19,51.93816952808989,380588.37078651687
GL2,51.841777282708144,381548.5713632205
GL20,52.00256859663192,391131.6808340016
GL3,52.73637565579985,387661.4810810811
GL4,51.84275415041783,385022.2901578459
GL5,51.73929579025111,384820.7614475628
GL50,51.901469287020106,394490.2480195003
GL51,51.89677562556664,392643.1178603808
GL52,51.92264152100435,395912.9082568807
GL53,51.88196852211434,395332.45307443367
GL54,51.89833961940298,409418.3194029851
GL55,52.06180930294906,415764.56836461124
GL56,51.99024644578313,420417.7575301205
GL6,51.738689890933884,386319.34628493525
GL7,51.71090743003732,406557.89458955225
GL8,51.7545191588785,388410.34660421545
GL9,51.56108928571429,379743.88095238095
GU1,51.24313264270613,499904.3076109937
GU10,51.19892952418715,484189.38699444884
GU11,51.290422531120335,486469.69435215945
GU12,51.251634690982776,488545.81053698075
GU13,51.27509636195753,481104.68051708216
GU14,51.29090293782384,486465.3383419689
GU15,51.3615982267598,487118.1747311828
GU16,51.313328952702705,488562.7449324324
GU17,51.336305579567785,483265.9351669941
GU18,51.347502184873946,493195.8907563025
GU19,51.3591122519084,491331.8396946565
GU2,51.24474060093349,498306.79404900817
GU20,51.88586888489208,494542.88
GU21,51.319941472392635,499262.3294006607
GU22,51.31347642637092,500923.68515095505
GU23,51.297196050000004,503897.855
GU24,51.33012391791044,495863.1778606965
GU25,51.40134264305177,499609.08174386923
GU26,51.1102818766756,487873.2600536193
GU27,51.08357416238438,489582.86125385406
GU28,50.99091805496828,496378.9133192389
GU29,50.984619524590165,488090.64590163936
GU3,51.24710761220826,496324.71633752243
GU30,51.075752733485196,483890.4601366743
GU31,50.997791930783244,476690.8615664845
GU32,51.007735929095354,472996.62469437654
GU33,51.15601590707964,477644.35476718406
GU34,51.14065528445747,471126.6692082111
GU35,51.11670733733734,480447.54354354355
GU4,51.242995030581035,501547.38532110094
GU46,51.33850212189617,482007.6094808126
GU47,51.34749240322581,484132.12096774194
GU5,51.206096844827584,503331.7724137931
GU51,51.28507561655405,481027.4552364865
GU52,51.26558824723247,481124.7730627306
GU6,51.140141498740554,506059.20780856424
GU7,51.18883803970223,497187.0099255583
GU8,51.15191362385321,495236.94151376147
GU9,51.21785175048988,484183.4350097975
GU95,51.32629,486282.0
GY1,100.0,
GY10,100.0,
GY2,100.0,
GY3,100.0,
GY4,100.0,
GY5,100.0,
GY6,100.0,
GY7,100.0,
GY8,100.0,
GY9,100.0,
HA0,51.55014248161765,517643.8363970588
HA1,51.608692787709494,515382.82560089434
HA2,51.63367134008338,514134.10137149674
HA3,51.65861971296296,516260.4705609643
HA4,51.57081527153044,510263.9983543609
HA5,51.594653434873955,511904.1733193277
HA6,52.0851823125,509472.0703336339
HA7,51.60956059379217,517344.5843454791
HA8,51.672104425,519520.92323738005
HA9,51.558543256291735,518639.40267077554
HD1,53.64687422527763,414221.6922263353
HD2,53.66706361038961,414842.0688311688
HD3,53.65292172110553,411289.36934673367
HD4,53.62716630309989,413492.2273249139
HD5,53.647545635103924,416703.0739030023
HD6,53.91040862815884,414425.02175883955
HD7,53.699005491671144,411363.5374259558
HD8,53.60026807413376,421626.39081385976
HD9,53.57924575084175,413621.58855218854
HG1,53.9998054064588,430748.3841870824
HG2,53.98768568665377,431038.5493230174
HG3,54.03014683413627,425388.9800412939
HG4,54.153956377036465,428896.7137315749
HG5,54.32118059151786,435550.9640449438
HP1,51.75536785319653,505149.35753749014
HP10,51.61078565573771,489379.0679156909
HP11,51.625372475149106,486856.32107355865
HP12,52.56564451945081,484703.8063010502
HP13,51.63302900854701,487200.9042735043
HP14,51.64890478679505,481348.92159559834
HP15,52.16774006079027,488826.32411674346
HP16,51.70250550653594,488705.7287581699
HP17,51.74982358803987,479258.6135105205
HP18,51.81664128238342,471746.7007772021
HP19,51.82383095717884,480984.0025188917
HP2,51.76226454347826,506784.1036231884
HP20,51.81968950932287,482248.15309126594
HP21,51.806828271155595,482406.3803457689
HP22,51.836100050614604,484962.2228654124
HP23,51.84617573248408,492326.5770456961
HP27,51.79722693146417,480812.34321372857
HP3,51.73712573399015,505605.0679802956
HP4,51.84858776550552,498926.4638297872
HP5,52.10597934900542,496227.0783956244
HP6,51.677377400228046,496776.9543899658
HP7,51.756154052044614,496196.41154562385
HP8,51.64457965625,498646.215625
HP9,52.00323046403712,494143.8538011696
HR1,52.053050000000006,352393.4395951929
HR2,52.01309870382808,346674.00604432507
HR3,52.092095996015935,326900.812749004
HR4,52.08482591210613,347950.89220563846
HR5,52.196083010380626,329722.9342560554
HR6,52.231733041666665,347608.20625
HR7,52.18439047058824,364199.04411764705
HR8,52.11347696092619,369790.1913043478
HR9,51.95372262016965,360099.63113207545
HS1,58.21202840361446,142759.13554216866
HS2,58.24936366834171,138454.27638190956
HS3,57.88282096385543,112713.44578313253
HS4,57.868466363636365,121994.09090909091
HS5,57.794943333333336,104790.06666666667
HS6,57.60281965116279,83687.26744186046
HS7,57.45138965517241,79516.29310344828
HS8,57.23204620253165,77506.9493670886
HS9,56.96770574074074,67188.42592592593
HU1,53.743050561224486,509775.556122449
HU10,53.81247864335664,502933.17647058825
HU11,53.830760277264325,516129.258780037
HU12,53.72452719185423,523095.79206859594
HU13,53.72474411458333,503167.46006944444
HU14,53.727531399416904,499863.6530612245
HU15,53.747430901015235,491190.0888324873
HU16,53.78157127009646,504059.40675241157
HU17,53.84573980745342,503738.0049689441
HU18,53.90862939209727,520293.71428571426
HU19,53.7233323206751,534313.4388185655
HU2,53.74974699208443,509751.69656992087
HU20,53.78733048780488,498782.0
HU3,53.741337370956636,507901.9649002065
HU4,53.73639199623352,505662.31826741993
HU5,53.75950326102675,507257.5892986262
HU55,100.0,
HU6,53.78089761846902,507578.47266099637
HU7,53.834629071146246,510041.7546983185
HU8,53.767825441319104,511826.85160038795
HU9,53.75335550788644,512396.1274447949
HX1,53.72184158049354,408835.22796709754
HX2,53.73845858974359,406417.7383107089
HX3,53.72637580941446,410272.6113662457
HX4,53.68060108571429,408035.44952380954
HX5,53.68644991957105,410918.48793565686
HX6,53.698463530655395,405153.7463002114
HX7,54.08755180645161,399500.5882990249
IG1,51.58095787933364,543781.8522522523
IG10,51.6892840338983,543019.9652247668
IG11,51.59367919050518,545200.6386349787
IG2,51.57331666666666,544201.1445966514
IG3,51.56249700947226,545508.1880920163
IG4,51.577209030837004,542491.4713656388
IG5,51.585983641791046,543138.3910447761
IG6,51.591889524421596,544668.5616966581
IG7,51.61375429012346,544646.7762345679
IG8,51.677567106325704,541214.1805929919
IG9,51.624097166666665,541246.9
IM1,100.0,
IM2,100.0,
IM3,100.0,
IM4,100.0,
IM5,100.0,
IM6,100.0,
IM7,100.0,
IM8,100.0,
IM86,100.0,
IM9,100.0,
IM99,100.0,
IP1,52.08866909875877,615489.7872570194
IP10,52.007508058823525,625413.9647058824
IP11,52.26712078076202,629153.7831552483
IP12,52.09387992429977,630516.0878122634
IP13,52.185383831417624,627125.416091954
IP14,52.59172666306695,606945.313010343
IP15,52.159154293193716,645954.4083769633
IP16,52.204535513196475,644934.5659824047
IP17,52.45810256563245,639226.7206235012
IP18,52.33060085365854,650057.7042682926
IP19,52.41216100299401,638168.7181409296
IP2,52.046227767756484,615039.4408117249
IP20,52.40575581632653,625791.2270408163
IP21,52.365439470989756,619989.2406143345
IP22,52.5133256227758,609161.2598144183
IP23,52.31411338345865,612804.588972431
IP24,52.80410617171717,587578.4266802444
IP25,52.57979222865412,592227.519536903
IP26,52.506144776902886,574980.0682414698
IP27,52.65947790996785,575732.704361874
IP28,52.32811702357564,572861.3693516699
IP29,52.195526536082475,582105.2020618557
IP3,52.04206939824945,618527.5962800875
IP30,52.21211747747748,594123.7642642643
IP31,52.28796896816685,592851.3490669593
IP32,52.2540174954628,585660.3284936479
IP33,52.243272573415766,585405.8624420402
IP4,52.05959920130399,617800.4376528118
IP5,52.061404735658044,622158.0798650169
IP6,52.12878656043956,613011.9461538461
IP7,52.065708292964246,602329.9411764706
IP8,52.063002116788326,611432.5583941606
IP9,51.9927648312611,616203.6767317939
IP98,52.37662210526316,611828.4210526316
IV1,57.47890280439122,268171.5269461078
IV10,57.5849335106383,272968.6382978723
IV11,57.67767040816326,278536.0816326531
IV12,57.65839978346456,288533.31755424064
IV13,57.345462399999995,278173.92
IV14,57.585392022471915,247780.62921348316
IV15,58.0267673063973,254815.04761904763
IV16,57.66027234375,260263.96875
IV17,57.69856347150259,265657.1554404145
IV18,57.70083075313808,271575.6945606695
IV19,57.804558212765954,277653.4936170213
IV2,57.46858086065574,268789.575136612
IV20,57.78989669230769,286563.6230769231
IV21,57.724617719298244,178686.75438596492
IV22,57.736994137931035,191474.9655172414
IV23,57.77353440677967,219670.7627118644
IV24,57.8907587755102,260414.55102040817
IV25,57.8882898245614,279122.4619883041
IV26,57.9192324742268,211507.77319587627
IV27,58.26765558823529,236249.1225490196
IV28,58.0078125,272575.5416666667
IV3,57.46326549327354,263819.6087443946
IV30,57.65361746373186,320864.6968484242
IV31,57.86312916955017,323205.55555555556
IV32,57.63096446808511,333585.9308510638
IV33,57.531139714285715,327588.85714285716
IV34,57.46792571428572,322724.28571428574
IV35,57.46865857142858,318745.71428571426
IV36,57.78501519091847,304048.53575129533
IV4,57.45130447852761,248649.26380368098
IV40,58.40692644736842,179234.31756756757
IV41,57.274230625,175021.0
IV42,57.235217272727276,168443.18181818182
IV43,57.149420769230765,167456.6923076923
IV44,57.10267357142857,165050.2857142857
IV45,57.07252714285715,163458.2142857143
IV46,57.10926666666666,159159.33333333334
IV47,57.29602380952381,138323.2380952381
IV48,57.293515,153230.5
IV49,57.229466326530606,162178.3469387755
IV5,57.46882239130435,255517.54347826086
IV51,58.0397595751634,145448.5132450331
IV52,57.335809523809516,180322.61904761905
IV53,57.34404083333334,186176.58333333334
IV54,57.42886890625,183373.0
IV55,57.456608548387095,123635.74193548386
IV56,57.370533333333334,133137.26666666666
IV6,57.52139986486487,252719.43243243243
IV63,57.31880384615385,249014.17582417582
IV7,57.583938820224716,257061.93258426967
IV8,57.55488771428572,264576.5714285714
IV9,57.56929051724138,269866.6379310345
IV99,57.48132,266758.0
JE1,100.0,
JE2,100.0,
JE3,100.0,
JE4,100.0,
JE5,100.0,
KA1,55.5971524769993,242757.30360934182
KA10,55.62755735087719,232932.43409490335
KA11,55.61789360128617,234480.83118971062
KA12,55.61783729899498,232205.3429648241
KA13,55.655294618249535,230206.38361266293
KA14,55.74044162790698,232422.16279069768
KA15,55.74841910394265,235209.3082437276
KA16,55.60720152777778,253075.23611111112
KA17,55.61023556886228,255601.4730538922
KA18,55.45103213270142,258301.91113744077
KA19,55.4692414010989,230785.26170798898
KA2,55.59665908759124,238692.79927007298
KA20,55.640632373417716,226803.2341772152
KA21,55.64129893424036,224840.6961451247
KA22,55.64864544270833,223430.01302083334
KA23,55.689219480519476,220750.1471861472
KA24,55.70955367424242,229440.77651515152
KA25,55.926890948616595,231314.24206349207
KA26,55.601365531914894,219682.2467811159
KA27,55.541076113360326,200269.23076923078
KA28,56.27498541176471,216563.77380952382
KA29,55.75654144736842,220990.5
KA3,55.64314426181818,242955.056
KA30,56.179407640692645,220575.51310043668
KA4,55.59956931578948,249840.34210526315
KA5,55.50923269565217,249451.5804347826
KA6,55.41727833613446,241364.20168067227
KA7,55.45051470724191,233707.33821263482
KA8,55.47145575301205,234887.4141566265
KA9,55.49866086440678,235500.59491525425
KT1,51.40706493188011,518501.30926430516
KT10,51.37148926253687,514440.73451327434
KT11,51.38544091549296,511239.4794359577
KT12,51.40835415551307,510841.7831632653
KT13,51.51753601371951,507887.36085626914
KT14,51.34026338557994,505535.5721003135
KT15,51.36511610341644,504908.108033241
KT16,51.38397894240838,503473.88062827225
KT17,51.3780624328594,521761.41027667985
KT18,51.318964187675064,521095.231092437
KT19,51.350171017119834,520614.2487411883
KT2,51.41620937682571,518949.7341772152
KT20,51.33392449664429,523396.2092130518
KT21,51.310943595706625,518380.34525939176
KT22,51.30062885256837,515993.75783855905
KT23,51.2818512371134,513711.5443298969
KT24,51.35542911816579,509578.6024734982
KT3,51.43658025796662,521352.6461655277
KT4,51.378696024423334,522364.6553595658
KT5,51.39271927734375,519213.19140625
KT6,51.38968503862661,518338.2515021459
KT7,51.39008825396825,516355.9259259259
KT8,51.44710038389513,513696.5398313027
KT9,51.589238876923076,518223.19010819163
KW1,58.5534238028169,334843.46352941176
KW10,57.97441219178082,283115.1369863014
KW11,58.30784833333333,274946.3333333333
KW12,58.50775267857143,313122.33928571426
KW13,58.47835,289588.3333333333
KW14,58.66910522330097,309699.24902723735
KW15,58.98046818181818,344915.4731934732
KW16,58.95890675159236,326700.56050955417
KW17,59.02920377431907,342237.3463035019
KW2,58.34863,331979.5
KW3,58.30611953488372,324951.4651162791
KW5,58.284093846153844,318774.0
KW6,58.25040888888889,315332.72222222225
KW7,58.18682199999999,311794.0
KW8,58.11492139534884,301888.37209302327
KW9,58.013554761904764,290262.39285714284
KY1,56.1270323113658,329189.305635148
KY10,56.22977185185185,356628.85648148146
KY11,56.04948334953816,312154.0
KY12,56.6256833201581,307492.826551034
KY13,56.260797055288464,311283.0312876053
KY14,56.31090461538462,323844.3311036789
KY15,56.39908473565804,335047.16121758736
KY16,56.58405123470522,349418.3713646532
KY2,57.005227144654086,326563.77406931965
KY3,56.47555352112676,323353.07819905214
KY4,56.33927715753425,315423.2426850258
KY5,56.69986797468354,319640.36446886446
KY6,56.196626513761466,325844.06055045873
KY7,56.210077295597486,328449.858490566
KY8,56.19713968888889,337279.98044444446
KY9,56.20895316901408,348166.45070422534
KY99,56.0546932,310576.6
L1,53.402355950617284,334917.337037037
L10,53.47363114206128,338479.03899721446
L11,53.447241545961,339356.65877437324
L12,53.43446439698492,340509.38442211057
L13,53.415010046838404,338834.6323185012
L14,53.41938982113822,341501.7837398374
L15,53.39728703910615,338743.7444134078
L16,53.39815082568807,340731.0550458716
L17,53.37866384308511,337414.33510638296
L18,53.38051280846064,339594.83078730904
L19,53.35816201668985,339986.54102920723
L2,53.40678378481013,334274.69493670884
L20,53.45235494148245,334356.90702210664
L21,53.4706978954608,333705.5488308116
L22,53.476736876355744,331904.5813449024
L23,53.48914677419355,332158.17065556714
L24,53.3443499826087,343967.2017391304
L25,53.37892715851602,342624.1374367622
L26,53.36548581140351,344506.7149122807
L27,53.38799285087719,344208.4035087719
L28,53.43520878205128,342513.6346153846
L29,53.50522548387097,334567.03225806454
L3,53.4087490875576,334584.1751152074
L30,53.481870550161815,335608.43851132685
L31,53.51319996916752,337877.77389516955
